15:58:40.522  INFO  manager.ApplicationManager - All tests star in Chrome Browser
15:58:42.187  INFO  manager.ApplicationManager - Current Url -->https://telranedu.web.app/home
15:58:42.193  INFO  manager.ListenerTNG - onStart---->Gradle test
15:58:42.224  INFO  tests.TestBase - The name of starts method is --->addNewContactSuccessAllFields
15:58:42.226  INFO  manager.ListenerWD - Before find elements  --> By.xpath: //*[text()='Sign Out']
15:58:47.289  INFO  manager.ListenerWD - After find elements  --> By.xpath: //*[text()='Sign Out']
15:58:47.291  INFO  manager.ListenerWD - List size is  --> 0
15:58:47.292  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: a[href='/login']
15:58:47.312  INFO  manager.ListenerWD - After find element  --> By.cssSelector: a[href='/login']
15:58:47.435  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='Email']
15:58:47.456  INFO  manager.ListenerWD - After find element  --> By.cssSelector: input[placeholder='Email']
15:58:47.579  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='Password']
15:58:47.596  INFO  manager.ListenerWD - After find element  --> By.cssSelector: input[placeholder='Password']
15:58:47.679  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: button[name='login']
15:58:47.693  INFO  manager.ListenerWD - After find element  --> By.cssSelector: button[name='login']
15:58:47.720  INFO  manager.ListenerTNG - onTestStart---->addNewContactSuccessAllFields
15:58:47.740  INFO  tests.TestBase - Tests start with data : Contact(name=Tom1660, lastName=Chan, phone=1929451660, email=tom1660@gmail.com, address=USA, description=friend)
15:58:47.740  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: a[href='/add']
15:58:48.179  INFO  manager.ListenerWD - After find element  --> By.cssSelector: a[href='/add']
15:58:48.216  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='Name']
15:58:48.238  INFO  manager.ListenerWD - After find element  --> By.cssSelector: input[placeholder='Name']
15:58:48.341  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='Last Name']
