17:28:32.454  INFO  manager.ApplicationManager - All tests star in Chrome Browser
17:28:33.827  INFO  manager.ApplicationManager - Current Url -->https://telranedu.web.app/home
17:28:33.832  INFO  manager.ListenerTNG - onStart---->Gradle test
17:28:33.867  INFO  tests.TestBase - The name of starts method is --->addNewContactSuccessAllFields
17:28:33.869  INFO  manager.ListenerWD - Before find elements  --> By.xpath: //*[text()='Sign Out']
17:28:38.924  INFO  manager.ListenerWD - After find elements  --> By.xpath: //*[text()='Sign Out']
17:28:38.927  INFO  manager.ListenerWD - List size is  --> 0
17:28:38.930  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: a[href='/login']
17:28:38.957  INFO  manager.ListenerWD - After find element  --> By.cssSelector: a[href='/login']
17:28:39.075  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='Email']
17:28:39.095  INFO  manager.ListenerWD - After find element  --> By.cssSelector: input[placeholder='Email']
17:28:39.218  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='Password']
17:28:39.236  INFO  manager.ListenerWD - After find element  --> By.cssSelector: input[placeholder='Password']
17:28:39.320  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: button[name='login']
17:28:39.336  INFO  manager.ListenerWD - After find element  --> By.cssSelector: button[name='login']
17:28:39.361  INFO  manager.ListenerTNG - onTestStart---->addNewContactSuccessAllFields
17:28:39.381  INFO  tests.TestBase - Tests start with data : Contact(name=Tom1538, lastName=Chan, phone=1929451538, email=tom1538@gmail.com, address=USA, description=friend)
17:28:39.381  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: a[href='/add']
17:28:39.779  INFO  manager.ListenerWD - After find element  --> By.cssSelector: a[href='/add']
17:28:39.820  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='Name']
17:28:39.848  INFO  manager.ListenerWD - After find element  --> By.cssSelector: input[placeholder='Name']
17:28:39.938  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='Last Name']
17:28:39.954  INFO  manager.ListenerWD - After find element  --> By.cssSelector: input[placeholder='Last Name']
17:28:40.037  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='Phone']
17:28:40.053  INFO  manager.ListenerWD - After find element  --> By.cssSelector: input[placeholder='Phone']
17:28:40.146  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='email']
17:28:40.160  INFO  manager.ListenerWD - After find element  --> By.cssSelector: input[placeholder='email']
17:28:40.284  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='Address']
17:28:40.298  INFO  manager.ListenerWD - After find element  --> By.cssSelector: input[placeholder='Address']
17:28:40.378  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: input[placeholder='description']
17:28:40.392  INFO  manager.ListenerWD - After find element  --> By.cssSelector: input[placeholder='description']
17:28:40.481  INFO  manager.ListenerWD - Before find element  --> By.xpath: //b[text()='Save']
17:28:40.495  INFO  manager.ListenerWD - After find element  --> By.xpath: //b[text()='Save']
17:28:40.520  INFO  manager.ListenerWD - Before find elements  --> By.cssSelector: h2
17:28:40.945  INFO  manager.ListenerWD - After find elements  --> By.cssSelector: h2
17:28:40.946  INFO  manager.ListenerWD - List size is  --> 33
17:28:41.342  INFO  manager.ListenerWD - Before find elements  --> By.cssSelector: h3
17:28:41.461  INFO  manager.ListenerWD - After find elements  --> By.cssSelector: h3
17:28:41.461  INFO  manager.ListenerWD - List size is  --> 33
17:28:41.819  INFO  manager.ListenerWD - Before find elements  --> By.cssSelector: .contact-item_card__2SOIM
17:28:41.965  INFO  manager.ListenerWD - After find elements  --> By.cssSelector: .contact-item_card__2SOIM
17:28:41.979  INFO  manager.ListenerWD - List size is  --> 33
17:28:42.012  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.031  INFO  manager.ListenerWD - After find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.073  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.087  INFO  manager.ListenerWD - After find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.129  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.150  INFO  manager.ListenerWD - After find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.189  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.212  INFO  manager.ListenerWD - After find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.259  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.274  INFO  manager.ListenerWD - After find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.304  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.315  INFO  manager.ListenerWD - After find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.356  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.372  INFO  manager.ListenerWD - After find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
17:28:42.415  INFO  manager.ListenerWD - Before find element  --> By.cssSelector: .contact-item-detailed_card__50dTS
